SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,COD (Chemical Oxygen Demand),DA36EF37-A5FD-4E21-BD7A-E2BFA153FBAF,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,"COD, Chemical Oxygen Demand",961ccd56-2eee-4f57-bb18-fc4362b49000,water/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Discarded fish, demersal",D7749245-D4D1-44B5-BED6-545879BDBEFC,Emissions to water/ocean,kg,=,ecoinventEFv3.7,"Discarded fish, demersal, to ocean",61505469-d82e-4f73-9ac6-bb6910038c26,water/ocean,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Discarded fish, pelagic",94959765-1099-4B07-B1CA-0C2C8A53DDBB,Emissions to water/ocean,kg,=,ecoinventEFv3.7,"Discarded fish, pelagic, to ocean",68e3130c-7c4b-4825-a383-c54410568d5d,water/ocean,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Lead-210/kg,6C36594C-3E3A-44F5-A1B8-EC1A829B9735,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,Lead-210,85365e41-8102-4f9b-afb7-d7d7e6e07249,water/ground-,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Lead-210/kg,6C36594C-3E3A-44F5-A1B8-EC1A829B9735,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,Lead-210,0b316831-20fd-4f73-bfcf-c19e3485fc1f,"water/ground-, long-term",kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Lead-210/kg,6C36594C-3E3A-44F5-A1B8-EC1A829B9735,Emissions to water/ocean,kg,=,ecoinventEFv3.7,Lead-210,8844a749-f21f-4968-bff9-c4d970efe790,water/ocean,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Lead-210/kg,6C36594C-3E3A-44F5-A1B8-EC1A829B9735,Emissions to water/lake,kg,=,ecoinventEFv3.7,Lead-210,6b000ac5-e791-4ca8-ad17-a72d2ca6eca7,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Lead-210/kg,6C36594C-3E3A-44F5-A1B8-EC1A829B9735,Emissions to water/river,kg,=,ecoinventEFv3.7,Lead-210,6b000ac5-e791-4ca8-ad17-a72d2ca6eca7,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Lead-210/kg,6C36594C-3E3A-44F5-A1B8-EC1A829B9735,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Lead-210,6b000ac5-e791-4ca8-ad17-a72d2ca6eca7,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Lead-210/kg,6C36594C-3E3A-44F5-A1B8-EC1A829B9735,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,Lead-210,2cfc5ba4-3db2-4193-9e81-b61e75ba1706,water/unspecified,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-226/kg,1E98A24D-325D-4D07-8B91-B7FCDCDE2392,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,Radium-226,788c0461-92d9-4a39-b89b-e3c42a5c68ae,water/ground-,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
