SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,Methane,B33F4FE9-C2DB-484D-B343-073C1A726CBD,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Methane, fossil",0795345f-c7ae-410c-ad25-1845784c75f5,air/unspecified,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Methane, fossil",621026A8-54AC-4A79-BCAD-D5DEC499B09E,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Methane, fossil",0795345f-c7ae-410c-ad25-1845784c75f5,air/unspecified,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Methane,B33F4FE9-C2DB-484D-B343-073C1A726CBD,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,"Methane, fossil",5f7aad3d-566c-4d0d-ad59-e765f971aa0f,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Methane, fossil",621026A8-54AC-4A79-BCAD-D5DEC499B09E,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,"Methane, fossil",5f7aad3d-566c-4d0d-ad59-e765f971aa0f,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Methane,B33F4FE9-C2DB-484D-B343-073C1A726CBD,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"Methane, fossil",70ef743b-3ed5-4a6d-b192-fb6d62378555,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Methane, fossil",621026A8-54AC-4A79-BCAD-D5DEC499B09E,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"Methane, fossil",70ef743b-3ed5-4a6d-b192-fb6d62378555,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Methane,B33F4FE9-C2DB-484D-B343-073C1A726CBD,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,"Methane, fossil",f3bd723a-5276-4ae8-9860-b89537351a90,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Methane, fossil",621026A8-54AC-4A79-BCAD-D5DEC499B09E,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,"Methane, fossil",f3bd723a-5276-4ae8-9860-b89537351a90,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Methane,B33F4FE9-C2DB-484D-B343-073C1A726CBD,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,"Methane, fossil",6b1b495b-70ee-4be6-b1c2-3031aa4d6add,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,Methane,B33F4FE9-C2DB-484D-B343-073C1A726CBD,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,"Methane, fossil",6b1b495b-70ee-4be6-b1c2-3031aa4d6add,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
