SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Occupation, traffic area, rail network",9852F3F8-56EF-4163-8F42-1D5BA6A5DA40,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, traffic area, rail network",062a6faf-b1a5-4a6a-aa02-47ae3ec566a8,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, traffic area, rail/road embankment",40D43778-8F2A-4C20-A493-24372676CC4F,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, traffic area, rail/road embankment",956c5f83-65c8-4607-9749-147cfb9c8f70,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, traffic area, road network",67E03DC7-C50D-4B5B-8BE8-68C1D71A8140,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, traffic area, road network",26efe47c-92a5-4dea-b4d0-eac13e418a58,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, unspecified",5631B7D1-C635-496E-81A5-1C2EE6384CF7,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, unspecified",c7cb5880-4219-4051-9357-10fdd08c6f2b,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, unspecified, natural (non-use)",300912B6-182E-4ED4-B4F5-53F7A083511D,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, unspecified, natural (non-use)",061259d7-7bcc-4298-af3a-63d084191988,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, urban, continuously built",7C48F8F6-67A0-4D22-A5B2-0198F15A2C7A,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, urban, continuously built",3b4db191-9634-4a01-a873-f3cb234785e4,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, urban, discontinuously built",8FFC65EC-C575-445D-B7F9-9495CBB6BD23,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, urban, discontinuously built",56ec994a-eb96-42e8-93eb-4970e30e6362,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, urban/industrial fallow (non-use)",5B2D1E0D-CFD6-4BA7-B3E1-3BF7BC369184,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, urban/industrial fallow (non-use)",70aa745b-8bc5-4433-b2f5-d1da652ba166,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from annual crop",05C47C9C-989A-4594-9E1D-A2530E48DDC1,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop",f05cca02-ec18-4acc-9939-59658ff9a554,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from annual crop, greenhouse",BA40F600-4204-4CED-9040-C3A8AF53037A,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop, greenhouse",101f15ac-0698-49dd-b177-471a813ef78e,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
